User_id,content_id,watch_date,watch_time_minutes,device_type
48152,5796,2025-03-03 16:14:42,62.34,Tablet
23828,34416,2025-04-06 22:35:46,85.5,Tablet
45281,34169,2024-12-24 14:34:26,26.68,Mobile
27857,36618,2023-01-28 12:18:07,38.64,Desktop
75156,7399,2025-04-27 06:37:43,18.86,Desktop
92439,4488,2025-10-06 00:45:19,53.67,Desktop
22414,10321,2021-11-11 10:46:23,51.03,Smart_TV
44375,35945,2024-10-13 21:25:10,23.37,Smart_TV
52122,30303,2025-09-05 03:10:12,23.56,Tablet
20961,13004,2022-10-02 14:58:42,109.57,Tablet
83323,10040,2024-05-03 17:24:25,150.66,Desktop
3429,20781,2025-10-08 16:24:55,54.76,Smart_TV
42964,38828,2021-05-16 06:51:11,109.12,Mobile
76651,47585,2022-05-28 19:37:04,106.64,Mobile
96905,38848,2024-05-09 19:18:15,170.73,Tablet
17413,44078,2024-08-22 20:50:52,39.83,Smart_TV
63322,41150,2024-08-18 01:04:04,13.13,Mobile
37589,36929,2024-03-01 09:04:04,13.71,Mobile
80684,21864,2021-06-11 08:33:05,98.77,Desktop
63631,5149,2023-09-23 19:30:04,101.88,Mobile
1513,24036,2023-08-31 23:44:16,64.93,Desktop
19829,31746,2021-11-04 08:05:29,21.37,Mobile
24625,46205,2023-03-09 18:19:51,35.54,Tablet
7108,49154,2025-06-05 04:10:35,127.47,Smart_TV
65299,46073,2024-05-10 12:46:18,120.96,Smart_TV
46313,39022,2022-05-02 17:57:43,93.35,Desktop
55052,39878,2024-05-12 23:34:00,47.57,Desktop
32716,26258,2021-04-10 17:10:24,160.78,Smart_TV
96586,6503,2022-07-24 11:55:52,21.92,Mobile
65887,38744,2023-07-01 10:08:01,97.2,Smart_TV
73287,8738,2024-07-14 06:07:48,74.08,Tablet
82439,800,2024-10-13 05:51:09,42.54,Smart_TV
20370,25127,2022-02-21 07:28:22,118.98,Mobile
35086,8402,2021-12-18 21:31:25,58.09,Smart_TV
62563,8449,2025-10-09 00:27:31,87.97,Tablet
97409,9466,2026-04-03 02:59:42,64.73,Mobile
62870,18939,2022-09-10 17:21:35,168.74,Smart_TV
12317,4678,2024-03-31 21:38:50,137.84,Desktop
88171,47219,2022-06-05 14:31:55,15.38,Smart_TV
23800,13792,2021-12-03 08:38:35,18.4,Desktop
53537,41859,2025-03-13 10:21:28,78.79,Tablet
3958,34786,2023-08-28 16:37:59,156.21,Smart_TV
45222,15809,2022-05-31 09:17:51,14.47,Tablet
4022,5275,2021-07-26 21:59:14,33.65,Desktop
10742,10244,2022-02-10 20:00:08,43.03,Tablet
37368,35844,2024-05-11 18:31:11,59.75,Desktop
83710,34600,2025-05-11 00:47:57,151.78,Mobile
30694,46209,2025-08-07 03:56:01,20.59,Tablet
100157,10680,2021-10-15 01:13:20,174.94,Mobile
9575,30671,2024-05-15 22:05:03,107.42,Tablet
54779,35867,2023-05-11 11:29:37,42.12,Mobile
17400,26352,2023-10-03 14:06:51,155.74,Mobile
73753,37091,2024-04-24 00:24:45,68.67,Tablet
7630,17769,2025-07-30 13:59:29,93.25,Tablet
28307,23597,2022-08-03 06:22:21,173.15,Smart_TV
70964,8344,2024-09-17 12:18:25,57.0,Mobile
1637,47537,2025-05-31 18:59:29,158.41,Desktop
14281,16758,2026-03-26 23:27:50,22.67,Mobile
10322,49311,2024-11-04 01:55:23,79.1,Mobile
14053,20291,2023-06-30 16:43:49,21.14,Tablet
48185,27652,2023-07-14 14:09:36,92.72,Smart_TV
4567,29669,2026-01-04 03:27:44,156.43,Tablet
60797,4018,2021-05-05 09:44:39,43.22,Desktop
65992,18432,2021-12-25 01:28:28,78.19,Desktop
39946,48138,2022-01-11 11:04:35,18.32,Tablet
88115,39800,2022-06-03 16:08:20,100.55,Smart_TV
95169,9234,2023-03-20 10:28:47,142.93,Desktop
94095,48899,2021-11-20 08:45:47,82.2,Desktop
2488,1391,2023-07-29 15:20:19,105.67,Tablet
59519,48599,2022-09-28 03:41:20,36.22,Mobile
88854,1941,2024-12-11 15:56:41,11.01,Mobile
66166,8431,2025-07-01 21:31:06,49.28,Tablet
11212,48349,2021-10-27 01:32:36,77.06,Tablet
92816,27125,2025-09-11 05:33:04,57.43,Tablet
61844,43172,2022-10-22 15:21:46,17.64,Tablet
82430,26252,2025-04-26 03:48:20,43.86,Mobile
69865,36355,2022-04-11 03:35:05,128.97,Desktop
50913,5425,2022-10-19 08:49:24,47.75,Smart_TV
69411,34501,2021-10-04 14:42:54,147.16,Mobile
26559,25628,2026-04-02 03:01:50,65.07,Mobile
13280,17206,2025-07-06 09:52:46,132.27,Desktop
233,10775,2023-03-05 02:31:38,60.17,Desktop
22087,1774,2024-11-16 11:10:07,114.36,Smart_TV
17766,423,2022-11-29 19:54:10,34.3,Smart_TV
71700,11145,2024-12-16 19:42:58,157.13,Desktop
20892,25274,2024-09-14 14:11:47,59.75,Smart_TV
48516,6900,2023-07-05 21:55:26,113.54,Desktop
67394,34587,2021-05-27 11:38:24,152.76,Mobile
8204,20609,2024-07-04 16:19:04,151.07,Tablet
31246,46370,2025-09-07 16:56:16,24.31,Desktop
30953,42641,2023-05-03 12:30:11,157.5,Smart_TV
80696,30808,2024-07-01 23:57:19,119.69,Smart_TV
43400,46062,2023-10-17 21:37:13,62.11,Tablet
49516,13706,2023-09-08 04:23:54,77.05,Mobile
50554,38900,2021-12-10 13:22:18,71.5,Desktop
85376,14639,2021-04-29 19:30:11,156.31,Smart_TV
66133,8990,2023-10-31 18:07:22,153.44,Smart_TV
9628,47274,2022-11-25 08:59:10,97.26,Tablet
48550,47627,2022-06-03 22:57:58,129.24,Smart_TV
2205,19526,2025-06-04 18:11:17,143.38,Tablet
67603,22809,2024-01-03 02:58:51,38.85,Mobile
97028,21976,2026-01-15 11:24:13,91.77,Smart_TV
99235,43544,2024-05-28 07:28:04,50.69,Smart_TV
11197,37731,2024-04-07 05:20:52,41.65,Mobile
11185,39612,2023-06-17 06:49:52,95.43,Desktop
70696,31761,2021-07-26 04:03:47,23.23,Mobile
19033,12559,2022-05-17 21:09:20,176.71,Mobile
52874,35440,2023-10-07 10:22:37,155.46,Mobile
78926,34746,2024-12-18 15:22:59,71.96,Smart_TV
63311,25867,2021-05-02 08:24:01,164.87,Tablet
72592,32932,2024-11-11 22:13:05,122.7,Desktop
41359,36730,2024-01-03 16:31:18,161.57,Tablet
33034,24507,2026-02-18 03:37:55,158.05,Mobile
36499,2737,2025-07-13 17:16:33,159.77,Tablet
20504,31039,2022-03-11 19:19:42,49.16,Tablet
41360,28574,2023-03-28 07:12:35,36.78,Tablet
18648,17699,2025-12-02 03:17:06,113.63,Tablet
32583,45961,2021-11-24 10:25:42,11.34,Tablet
45785,5474,2022-03-08 15:32:36,20.68,Tablet
85919,33654,2024-09-28 04:28:28,98.6,Smart_TV
68783,24185,2022-04-28 13:09:25,120.87,Desktop
12177,29565,2022-03-12 12:50:44,84.18,Tablet
90347,2220,2022-12-25 20:52:57,63.86,Tablet
46700,1784,2021-04-23 07:30:31,177.12,Tablet
56095,8909,2024-11-10 23:24:28,97.01,Desktop
72751,23481,2025-11-02 21:19:02,9.79,Smart_TV
8466,9911,2023-10-15 21:29:17,157.61,Desktop
92813,20380,2022-09-18 16:52:23,117.37,Tablet
27203,49771,2023-08-27 19:04:28,63.75,Mobile
61809,10634,2023-02-02 12:33:33,12.07,Tablet
6001,19386,2022-04-18 05:44:41,129.8,Mobile
84317,53,2025-08-09 00:38:10,17.3,Desktop
26458,35346,2024-07-19 22:18:44,57.94,Smart_TV
10973,6135,2024-07-21 13:26:08,112.17,Tablet
94792,1772,2022-12-24 19:47:49,77.79,Desktop
55896,1613,2022-09-10 08:23:25,137.92,Desktop
76794,25859,2025-01-26 23:01:28,115.02,Tablet
95389,43534,2022-12-25 01:48:38,177.89,Desktop
20967,13344,2025-05-08 15:16:32,53.77,Smart_TV
60013,36919,2025-04-27 06:11:54,120.8,Mobile
73693,30231,2023-11-19 21:39:26,150.34,Mobile
67355,28344,2025-08-11 14:10:58,118.02,Desktop
95871,13779,2025-08-01 20:13:49,35.4,Mobile
54964,2591,2022-11-16 06:59:18,37.43,Mobile
59881,27991,2022-08-08 14:28:25,119.45,Mobile
73019,10585,2025-09-04 04:19:19,146.74,Smart_TV
16651,37361,2025-08-13 14:04:23,32.39,Smart_TV
31888,20771,2023-03-28 11:58:36,70.74,Mobile
22362,27173,2022-11-13 23:22:43,172.2,Tablet
96227,37514,2022-09-26 14:58:35,98.62,Smart_TV
942,1465,2021-08-22 00:52:06,134.09,Desktop
22187,27781,2025-09-12 17:03:33,17.83,Desktop
7017,12476,2023-06-02 02:20:24,38.13,Smart_TV
86823,10208,2023-02-04 07:09:51,159.99,Tablet
21171,26800,2021-04-11 02:25:52,47.6,Desktop
72713,18680,2022-11-08 04:03:35,37.12,Desktop
81720,9683,2025-11-15 21:50:13,38.24,Desktop
50932,28727,2023-04-11 19:13:25,95.06,Desktop
3753,41059,2022-03-03 08:25:37,143.48,Mobile
49787,25816,2021-04-04 19:52:54,101.88,Desktop
21961,6353,2023-06-19 23:44:57,28.41,Mobile
95512,34458,2024-12-09 01:15:12,7.05,Mobile
47509,39541,2021-11-05 03:52:46,13.63,Tablet
932,16038,2025-07-26 16:48:12,22.32,Desktop
7912,32661,2021-11-21 09:48:24,148.98,Mobile
37425,44175,2021-12-27 04:38:25,49.79,Smart_TV
61401,33409,2025-07-22 17:41:06,63.0,Tablet
38368,34034,2024-12-23 04:34:16,107.43,Mobile
79872,32197,2025-12-25 19:41:41,17.64,Desktop
16651,37685,2023-04-07 09:55:06,12.33,Mobile
36586,34679,2025-11-20 04:38:57,112.38,Tablet
15235,1890,2025-04-02 21:19:00,49.08,Mobile
72121,10132,2022-11-25 05:01:31,32.18,Smart_TV
78797,29346,2025-01-16 07:27:37,111.6,Tablet
32644,45375,2022-01-06 17:17:13,139.86,Desktop
71258,34020,2022-12-29 14:23:54,168.74,Smart_TV
50845,45934,2023-05-12 10:29:44,106.03,Mobile
59036,13560,2022-05-27 15:57:09,51.99,Smart_TV
16801,32994,2025-06-02 15:28:32,159.78,Tablet
79184,46517,2021-11-27 02:25:10,164.62,Tablet
85580,19402,2024-05-01 09:11:17,168.24,Mobile
40471,21663,2022-05-15 23:05:32,133.62,Smart_TV
69438,8893,2026-01-21 21:49:58,41.48,Desktop
9364,23861,2025-02-02 01:39:46,67.8,Desktop
72204,38950,2022-01-31 21:40:54,63.05,Mobile
18962,22351,2021-10-15 01:34:21,15.53,Mobile
7291,38935,2025-04-03 23:46:01,78.23,Desktop
49652,38583,2021-05-11 05:07:32,52.86,Smart_TV
37186,16199,2024-02-15 17:42:46,14.9,Tablet
91692,35158,2023-10-05 09:14:40,7.4,Desktop
34378,38111,2023-07-24 10:51:13,87.74,Smart_TV
60357,40412,2021-09-26 08:06:59,18.48,Mobile
4072,29919,2024-01-07 07:36:54,164.39,Smart_TV
36679,6280,2023-04-04 14:22:08,60.73,Smart_TV
97326,8639,2021-12-03 02:25:19,156.48,Mobile
6773,20753,2022-06-26 17:02:34,104.94,Desktop
15822,40827,2021-10-22 03:30:34,93.43,Smart_TV
15601,37644,2026-03-05 13:34:21,149.51,Mobile
40714,30360,2023-09-08 20:57:51,137.53,Mobile
10831,28846,2022-07-17 07:30:47,55.01,Tablet
47899,26542,2024-01-24 06:03:13,55.91,Mobile
40564,32225,2022-07-01 09:05:51,61.48,Desktop
27530,4063,2025-09-02 13:15:32,77.91,Tablet
11843,40086,2025-11-19 02:22:32,173.17,Tablet
24213,36564,2023-04-17 11:36:24,98.46,Smart_TV
35961,47894,2023-04-21 02:34:36,57.73,Tablet
21075,28646,2025-03-03 17:32:53,169.55,Mobile
19961,30470,2024-04-22 04:31:27,24.58,Smart_TV
99973,38805,2021-10-24 00:39:28,85.1,Desktop
72210,35505,2024-10-06 15:53:10,100.11,Desktop
53534,3185,2021-05-15 20:28:38,133.11,Tablet
33719,30444,2024-08-25 03:12:42,22.16,Mobile
1785,40626,2023-11-03 20:08:46,166.42,Desktop
44609,11979,2023-03-27 16:01:12,174.05,Desktop
86539,45874,2023-08-30 22:43:48,144.42,Tablet
57047,10703,2022-12-09 01:30:29,45.27,Mobile
65569,33293,2024-05-21 06:14:54,28.74,Tablet
84857,1656,2024-05-20 03:31:10,60.36,Tablet
45518,40294,2023-02-17 22:05:26,32.83,Smart_TV
86132,40742,2024-10-14 00:43:53,150.19,Desktop
64492,35793,2023-09-29 20:00:48,74.37,Desktop
57536,27432,2025-02-26 08:05:31,6.14,Desktop
92440,20442,2025-11-02 22:00:42,9.25,Smart_TV
45128,30195,2021-04-28 12:25:01,22.23,Tablet
8412,27918,2021-04-12 01:53:53,138.51,Desktop
20872,47207,2023-01-31 00:04:44,37.6,Tablet
37491,2314,2024-02-25 17:47:08,21.52,Tablet
52439,19265,2022-10-09 19:19:12,110.33,Desktop
21733,16594,2023-06-05 03:00:06,173.45,Mobile
46687,13311,2021-04-19 09:56:53,147.25,Desktop
89070,49761,2026-03-12 08:08:46,79.92,Mobile
50321,24872,2022-11-06 01:47:10,161.03,Tablet
98849,16777,2026-02-22 11:19:48,114.74,Tablet
8490,13549,2025-11-19 01:56:48,115.13,Smart_TV
40555,21826,2025-09-06 04:11:00,13.33,Desktop
26335,23549,2025-10-25 13:55:07,128.57,Tablet
93582,13981,2025-01-03 22:23:15,130.86,Mobile
61152,5300,2022-02-26 04:24:25,16.33,Desktop
12552,4670,2025-04-01 08:30:52,96.32,Tablet
65911,36215,2021-06-07 12:34:04,139.67,Mobile
66024,37684,2024-10-17 19:05:27,98.42,Tablet
85755,3270,2023-02-25 01:40:54,65.77,Desktop
66701,36604,2021-06-03 00:34:51,135.62,Smart_TV
75395,21068,2024-03-13 07:17:04,144.26,Mobile
14037,19273,2021-06-03 00:30:53,40.77,Mobile
3498,382,2025-12-22 11:42:59,102.52,Desktop
73259,44882,2025-12-22 07:48:32,12.36,Smart_TV
19173,47188,2025-05-19 14:20:57,128.49,Mobile
50740,22106,2024-03-01 17:31:37,176.13,Desktop
54757,23014,2024-12-31 03:58:04,9.28,Smart_TV
33626,44413,2022-09-07 16:25:09,38.32,Desktop
69032,30524,2025-08-30 23:06:30,88.77,Mobile
70192,331,2021-10-23 20:22:53,26.23,Mobile
6329,28115,2026-02-09 07:08:45,130.76,Mobile
64842,48825,2024-07-07 13:05:31,151.7,Smart_TV
16676,44012,2025-05-21 04:35:34,18.72,Smart_TV
24215,43722,2021-06-30 22:09:47,78.76,Desktop
47183,46007,2022-04-25 09:31:16,141.46,Desktop
28397,8674,2025-03-14 01:29:31,143.02,Desktop
14591,18116,2025-03-26 17:20:35,12.13,Mobile
61881,4274,2026-01-28 02:57:42,53.1,Desktop
76942,20125,2024-01-03 13:16:36,93.01,Mobile
25894,14160,2022-08-04 20:48:11,147.57,Mobile
70088,9330,2025-01-15 00:09:57,68.67,Tablet
86321,9722,2023-02-22 17:28:19,142.72,Desktop
62531,25695,2024-06-25 15:02:06,19.11,Desktop
99480,49273,2021-04-13 07:06:00,16.87,Desktop
60464,33149,2024-12-27 12:11:13,85.4,Desktop
5293,31958,2024-02-05 13:32:53,135.53,Smart_TV
54098,48686,2022-11-23 17:25:17,116.56,Tablet
65114,28243,2023-08-13 16:05:00,172.28,Desktop
60223,31426,2023-05-14 02:52:42,63.78,Smart_TV
91641,43269,2024-06-16 23:07:25,150.44,Desktop
57977,4552,2023-04-15 11:09:33,63.19,Tablet
5558,36410,2026-02-14 13:22:15,72.14,Smart_TV
78613,23183,2024-06-04 19:24:56,121.4,Desktop
66325,2159,2021-07-02 11:01:40,10.83,Mobile
51529,21823,2024-09-24 05:59:33,93.44,Smart_TV
34496,39902,2022-05-20 07:00:44,135.73,Smart_TV
3164,7535,2025-11-03 20:07:28,39.86,Desktop
16141,11188,2026-02-12 02:12:55,30.56,Mobile
16843,12610,2025-11-24 07:47:03,13.76,Tablet
45567,29817,2021-11-18 13:14:09,98.47,Smart_TV
41719,31327,2026-04-02 21:35:35,134.79,Mobile
40867,47330,2021-12-11 07:37:12,162.55,Smart_TV
1839,38807,2022-02-02 08:49:47,70.55,Smart_TV
68525,43278,2022-07-26 06:16:38,113.28,Tablet
92248,34915,2023-11-19 03:51:29,27.13,Desktop
35090,43416,2023-05-07 21:33:06,92.04,Smart_TV
93180,32598,2023-06-24 22:17:21,26.56,Tablet
54556,11490,2025-11-24 16:23:57,113.74,Tablet
45162,14801,2023-07-02 23:39:53,47.35,Tablet
29398,5090,2025-03-04 21:37:51,61.16,Smart_TV
66713,28842,2025-10-06 15:00:05,173.97,Mobile
32034,29096,2024-04-02 06:48:31,162.55,Desktop
35030,12653,2024-07-26 02:50:35,145.68,Mobile
34076,20307,2022-05-08 23:28:40,35.34,Tablet
81532,30968,2023-08-16 06:19:33,120.43,Mobile
14963,49600,2022-06-25 03:30:01,172.08,Tablet
40923,8657,2023-01-02 23:25:53,19.54,Mobile
63986,29445,2021-11-28 06:21:17,56.46,Desktop
25352,16816,2021-05-31 16:17:42,41.99,Smart_TV
3762,6565,2022-02-05 00:41:20,131.5,Mobile
89530,9481,2023-03-26 10:34:49,88.61,Desktop
26642,37546,2021-07-05 05:46:13,166.2,Tablet
24991,29913,2024-01-27 17:55:57,50.54,Tablet
63400,33436,2023-07-22 07:48:29,104.03,Desktop
2838,42590,2022-04-12 22:29:01,138.89,Mobile
88069,8041,2022-10-20 00:07:09,121.68,Mobile
37813,29771,2023-02-22 20:40:10,176.27,Desktop
33237,26937,2023-11-20 11:22:28,89.96,Tablet
92813,12948,2025-05-09 09:33:48,46.23,Mobile
56996,16663,2025-06-21 00:14:58,47.45,Smart_TV
58347,31299,2024-02-24 22:09:25,106.2,Smart_TV
35626,12103,2024-11-18 20:35:24,27.02,Desktop
40915,5174,2023-12-23 12:41:29,153.45,Smart_TV
17650,46702,2025-03-08 15:14:08,109.11,Tablet
27348,5467,2024-11-24 01:07:34,174.35,Smart_TV
17174,30145,2022-02-28 20:51:28,173.03,Tablet
80974,11191,2024-12-29 19:31:34,7.3,Mobile
11783,31576,2024-01-27 03:45:44,51.69,Desktop
97114,42613,2023-06-17 17:14:12,88.86,Mobile
64395,33917,2025-01-10 07:10:19,68.06,Mobile
17300,49361,2025-02-01 15:47:44,149.67,Tablet
84095,6647,2022-02-15 15:16:07,158.87,Tablet
23026,6435,2024-08-25 05:43:22,106.52,Mobile
90314,7933,2024-06-09 16:38:13,88.74,Smart_TV
64201,46710,2022-03-11 14:12:16,159.26,Smart_TV
49937,7667,2026-02-13 16:59:18,163.11,Tablet
56612,2730,2022-03-30 00:37:58,87.53,Mobile
75275,24865,2024-03-29 01:21:42,20.8,Desktop
5743,32337,2023-02-08 09:46:42,139.51,Tablet
65500,44778,2026-02-24 17:01:52,143.35,Desktop
79932,25911,2025-07-07 13:32:24,53.91,Smart_TV
55196,48284,2025-09-18 09:38:00,93.0,Smart_TV
88324,29955,2024-10-24 05:18:54,114.71,Smart_TV
15859,34978,2024-10-10 14:17:09,172.48,Mobile
24506,33328,2021-06-05 06:38:15,84.56,Tablet
18196,17188,2021-06-28 09:06:18,137.81,Tablet
56985,1930,2024-08-18 01:37:52,92.42,Desktop
59128,49475,2025-09-27 23:37:11,18.44,Tablet
13741,38544,2024-10-10 04:16:02,96.06,Desktop
3781,17280,2021-09-07 06:01:52,168.05,Desktop
79468,30856,2024-08-23 13:54:46,133.68,Desktop
1622,5338,2022-04-08 19:14:09,84.84,Desktop
81274,44216,2025-11-19 02:32:46,30.07,Mobile
69743,18627,2021-11-06 21:09:58,129.82,Tablet
41902,40358,2025-09-12 13:25:45,83.19,Smart_TV
27752,40272,2024-12-05 20:40:29,61.85,Tablet
65782,41348,2022-02-07 17:53:27,128.62,Desktop
87571,9291,2022-02-04 05:21:21,58.9,Tablet
60171,25671,2021-07-07 00:31:44,149.93,Tablet
43428,27376,2025-08-07 20:15:13,47.53,Smart_TV
98945,48968,2023-02-13 02:02:36,158.14,Smart_TV
4752,22546,2026-02-09 01:28:47,37.44,Desktop
52267,8815,2024-04-26 23:01:14,107.89,Tablet
82409,26147,2022-09-04 14:34:43,109.02,Smart_TV
94163,16858,2024-02-09 13:03:16,141.12,Tablet
1878,44724,2023-05-13 08:12:26,136.15,Smart_TV
84407,32075,2024-05-27 03:29:03,141.0,Desktop
84065,25202,2026-01-16 21:11:17,141.19,Mobile
4967,44836,2022-11-03 05:13:22,39.95,Smart_TV
76872,31242,2023-11-13 01:23:54,91.45,Smart_TV
96875,13218,2025-02-09 12:52:35,165.14,Smart_TV
40978,11222,2022-02-05 15:04:30,55.51,Desktop
52838,33827,2024-07-03 06:54:42,102.22,Smart_TV
92149,21285,2022-01-17 05:46:23,133.82,Mobile
74652,45334,2023-02-07 14:27:02,5.86,Desktop
66169,6161,2022-12-29 00:23:02,135.42,Tablet
34879,26421,2025-09-26 04:38:19,104.25,Mobile
48173,31978,2024-11-17 21:47:18,94.01,Tablet
11828,34321,2022-09-02 23:28:04,126.84,Tablet
45163,1890,2026-01-01 20:59:14,124.29,Desktop
38063,5500,2024-05-11 01:33:02,126.49,Mobile
74340,2607,2022-01-06 03:56:43,30.49,Smart_TV
20648,23223,2024-09-14 05:41:22,22.35,Tablet
85277,43429,2022-02-22 00:23:44,85.06,Desktop
57623,10992,2025-04-11 13:42:56,36.64,Desktop
57775,10485,2023-01-13 00:47:19,179.02,Tablet
84054,33908,2021-12-02 02:33:33,96.2,Smart_TV
91315,36289,2024-06-10 11:54:27,30.65,Tablet
79181,5132,2022-10-18 17:06:39,11.75,Tablet
38500,12028,2022-10-25 15:36:02,123.18,Mobile
94727,47073,2023-10-13 03:51:31,75.96,Smart_TV
76436,28621,2024-12-14 02:46:48,135.31,Tablet
45882,26005,2024-03-26 22:34:14,88.29,Mobile
87559,13567,2024-10-04 20:07:43,149.88,Desktop
92537,3945,2022-01-16 12:39:08,50.77,Tablet
99705,33571,2023-04-26 13:16:46,24.88,Mobile
6153,20496,2025-02-06 10:58:43,18.05,Smart_TV
27737,42471,2023-09-28 13:05:58,126.75,Smart_TV
96947,35607,2024-09-15 04:00:32,67.65,Mobile
43932,5426,2023-07-18 20:14:56,144.33,Desktop
50098,8493,2025-08-25 21:17:23,80.64,Mobile
58786,17142,2024-09-21 11:33:23,25.9,Smart_TV
98111,31193,2022-02-16 02:01:05,111.79,Tablet
79485,2856,2026-03-26 12:28:23,13.41,Mobile
7155,10785,2025-11-03 09:03:17,138.01,Smart_TV
76809,41057,2021-07-19 14:00:14,105.72,Tablet
4345,16602,2022-06-29 08:58:10,135.72,Desktop
93932,27521,2024-01-12 21:28:45,114.93,Smart_TV
47079,35918,2024-03-12 03:32:39,149.14,Desktop
38575,33398,2022-05-10 01:01:29,104.09,Desktop
39965,1409,2023-07-27 15:50:15,37.92,Smart_TV
69295,40489,2022-10-06 00:02:40,157.54,Smart_TV
54438,30002,2024-03-01 16:54:45,105.17,Desktop
89031,17998,2024-02-14 05:58:43,85.24,Desktop
24044,33168,2023-11-21 13:52:25,66.12,Mobile
43987,16285,2022-05-14 10:39:23,138.94,Mobile
20373,34865,2023-09-16 14:59:31,8.05,Tablet
35410,17269,2022-02-03 06:48:33,50.04,Desktop
49361,49264,2024-04-13 02:21:02,56.03,Desktop
2602,5582,2025-07-15 05:16:58,144.94,Tablet
94758,2564,2024-07-21 21:23:48,173.69,Mobile
7038,19727,2024-02-05 18:58:38,150.63,Tablet
98470,39637,2024-01-28 04:23:55,17.96,Smart_TV
13126,26676,2023-03-21 20:33:18,140.01,Smart_TV
84098,45863,2023-09-30 15:19:28,116.25,Mobile
44395,8159,2025-01-14 00:33:16,150.67,Smart_TV
22384,14735,2022-07-15 03:46:08,145.36,Desktop
11660,29829,2023-11-29 07:37:37,122.97,Mobile
77468,25035,2025-11-07 12:12:15,179.58,Smart_TV
9184,17154,2021-08-01 00:02:36,109.47,Smart_TV
22600,46450,2022-06-29 12:18:22,164.04,Tablet
23528,6802,2025-06-18 06:49:11,148.79,Desktop
86991,30833,2022-07-26 10:09:52,61.52,Mobile
5758,3976,2025-03-24 05:43:11,81.64,Tablet
58231,24568,2026-01-02 04:24:38,70.37,Mobile
75458,32115,2025-08-26 02:24:44,20.72,Smart_TV
36707,6969,2024-07-04 12:13:07,150.22,Desktop
11204,17478,2021-11-10 19:29:50,38.12,Desktop
57738,9764,2023-05-25 09:53:06,89.37,Smart_TV
92430,39388,2026-01-04 09:31:25,56.05,Tablet
5644,13989,2025-10-10 15:47:23,71.47,Desktop
40098,25189,2022-10-18 21:44:39,170.89,Smart_TV
83039,23983,2022-10-26 16:14:34,120.49,Mobile
58764,10968,2024-11-03 19:01:15,46.23,Mobile
61001,12014,2023-08-02 19:02:49,37.53,Mobile
21878,36249,2023-09-01 17:36:53,51.94,Tablet
40070,6593,2021-07-14 21:48:13,51.32,Mobile
74435,21416,2022-01-02 22:41:00,151.19,Tablet
82395,29134,2025-12-24 14:52:40,179.02,Mobile
60175,15355,2024-03-14 18:33:23,68.38,Mobile
51029,14580,2021-11-07 05:23:00,90.7,Tablet
42395,11577,2021-04-21 02:33:29,177.17,Tablet
95149,27339,2024-08-01 23:35:05,164.59,Desktop
75708,29112,2024-10-16 16:57:02,165.71,Tablet
868,27821,2024-06-02 03:14:15,134.16,Desktop
59741,16984,2021-07-23 07:51:39,58.47,Tablet
88227,9379,2025-04-02 16:14:46,89.42,Desktop
34504,20312,2024-12-27 00:26:18,26.28,Desktop
24750,36176,2024-02-02 22:10:26,49.33,Desktop
49059,10848,2025-12-12 02:28:13,169.08,Mobile
30419,37709,2022-01-08 19:50:06,161.68,Smart_TV
32364,21871,2021-08-11 17:41:32,28.21,Mobile
89444,19962,2022-11-19 07:31:06,166.88,Smart_TV
28330,18390,2026-02-08 22:29:06,75.78,Tablet
47890,48791,2022-01-29 08:02:27,7.1,Tablet
50732,8392,2023-02-06 08:18:23,169.15,Smart_TV
5591,34647,2025-01-07 09:38:42,129.09,Smart_TV
47602,23901,2022-11-05 00:57:35,88.77,Tablet
23450,22769,2026-01-28 09:26:35,60.07,Mobile
64964,4414,2023-03-21 15:34:53,164.04,Mobile
79155,5510,2021-09-29 07:35:13,54.99,Smart_TV
27952,33469,2021-09-15 11:31:04,78.41,Mobile
64706,31248,2022-12-02 20:49:33,76.39,Tablet
41690,37624,2023-08-17 16:03:07,149.88,Mobile
51526,7889,2023-10-27 11:59:57,79.74,Tablet
88873,30831,2025-09-04 20:51:24,105.81,Smart_TV
51969,15882,2024-04-10 22:25:11,74.45,Tablet
9745,6490,2022-01-29 09:11:17,133.69,Smart_TV
38156,11283,2021-06-18 03:22:54,88.05,Mobile
641,1048,2024-12-03 07:48:12,155.03,Smart_TV
36058,28742,2023-06-18 10:29:28,128.75,Mobile
2975,11775,2022-12-20 02:51:23,66.53,Mobile
15101,14539,2025-03-13 03:28:08,114.02,Mobile
12838,18378,2025-09-02 13:39:49,71.16,Mobile
38389,38468,2021-05-05 07:28:53,139.94,Smart_TV
61499,41033,2023-03-17 02:27:13,151.63,Tablet
11051,14090,2025-07-14 16:40:51,131.63,Desktop
70004,26242,2025-02-05 19:06:16,68.08,Smart_TV
31718,11834,2024-02-16 00:06:33,6.24,Smart_TV
90861,46946,2023-01-06 07:31:40,67.39,Desktop
19434,28481,2022-07-29 22:53:41,95.18,Smart_TV
23036,44958,2024-03-10 01:41:04,156.05,Smart_TV
47470,40881,2026-02-22 11:38:11,120.87,Tablet
86832,35770,2022-04-05 21:10:45,82.61,Smart_TV
4550,41766,2021-08-03 16:47:12,68.77,Mobile
49196,11711,2023-05-31 20:25:17,12.53,Tablet
41333,14836,2026-02-10 17:25:49,45.78,Smart_TV
46892,4213,2025-08-24 15:45:59,57.28,Mobile
